gene_id	consensus_classification	label	source_count	sources	label_source	teacher_meta_probability	experimental_has_conflict	split	training_component
AT1G14350	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0527113038258064	no		strict2601_common6751_matched_additions
AT1G14360	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0627784862289473	no		strict2601_common6751_matched_additions
AT1G14460	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1871766565967509	no		strict2601_common6751_matched_additions
AT1G14870	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0570789852604189	no		strict2601_common6751_matched_additions
AT1G15030	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2709707449300351	no		strict2601_common6751_matched_additions
AT1G15100	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1317240665620658	no		strict2601_common6751_matched_additions
AT1G15950	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2002633395296411	no		strict2601_common6751_matched_additions
AT1G15960	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2934505274616948	no		strict2601_common6751_matched_additions
AT1G16010	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.278494480620948	no		strict2601_common6751_matched_additions
AT1G16060	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0113321467401354	no		strict2601_common6751_matched_additions
AT1G16410	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0162791840578349	no		strict2601_common6751_matched_additions
AT1G16710	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2059960005279022	no		strict2601_common6751_matched_additions
AT1G17140	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.350710267164735	no		strict2601_common6751_matched_additions
AT1G17170	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2767880440883435	no		strict2601_common6751_matched_additions
AT1G17420	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0381329195380015	no		strict2601_common6751_matched_additions
AT1G18260	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3693808856060245	no		strict2601_common6751_matched_additions
AT1G18310	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2132482909882974	no		strict2601_common6751_matched_additions
AT1G18410	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1690039982306702	no		strict2601_common6751_matched_additions
AT1G18580	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3157112604482244	no		strict2601_common6751_matched_additions
AT1G18890	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3442891570520861	no		strict2601_common6751_matched_additions
AT1G18960	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1207242869691868	no		strict2601_common6751_matched_additions
AT1G19750	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2675047748725305	no		strict2601_common6751_matched_additions
AT1G20020	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2610272265744352	no		strict2601_common6751_matched_additions
AT1G20450	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2479325231414045	no		strict2601_common6751_matched_additions
AT1G20630	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1157929070749375	no		strict2601_common6751_matched_additions
AT1G20780	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.275958770517019	no		strict2601_common6751_matched_additions
AT1G20990	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3985641725732207	no		strict2601_common6751_matched_additions
AT1G21680	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1677219094461493	no		strict2601_common6751_matched_additions
AT1G22300	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2155943708819905	no		strict2601_common6751_matched_additions
AT1G22330	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.313105876274539	no		strict2601_common6751_matched_additions
AT1G22400	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1809975224160319	no		strict2601_common6751_matched_additions
AT1G22740	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2277205469197384	no		strict2601_common6751_matched_additions
AT1G22990	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1010512352622011	no		strict2601_common6751_matched_additions
AT1G23090	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2811017995046286	no		strict2601_common6751_matched_additions
AT1G24400	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1816602833094567	no		strict2601_common6751_matched_additions
AT1G24460	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3157973160801445	no		strict2601_common6751_matched_additions
AT1G26790	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1506113410706193	no		strict2601_common6751_matched_additions
AT1G27440	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2571920857841903	no		strict2601_common6751_matched_additions
AT1G27840	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3945036973772102	no		strict2601_common6751_matched_additions
AT1G27950	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1209130552220025	no		strict2601_common6751_matched_additions
AT1G28380	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0690694043447534	no		strict2601_common6751_matched_additions
AT1G29195	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2921374348959954	no		strict2601_common6751_matched_additions
AT1G29670	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1708398982479055	no		strict2601_common6751_matched_additions
AT1G29920	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1774836591299166	no		strict2601_common6751_matched_additions
AT1G30000	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2351095455194007	no		strict2601_common6751_matched_additions
AT1G30380	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3080631309745583	no		strict2601_common6751_matched_additions
AT1G30620	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.274551000530806	no		strict2601_common6751_matched_additions
AT1G31140	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1626091328130692	no		strict2601_common6751_matched_additions
AT1G31170	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1954929559102572	no		strict2601_common6751_matched_additions
AT1G32080	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1947055420125556	no		strict2601_common6751_matched_additions
AT1G32230	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3877381246136899	no		strict2601_common6751_matched_additions
AT1G32640	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.023053746081733	no		strict2601_common6751_matched_additions
AT1G33590	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2511557996753008	no		strict2601_common6751_matched_additions
AT1G35670	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2985687658535228	no		strict2601_common6751_matched_additions
AT1G35720	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2174816001154997	no		strict2601_common6751_matched_additions
AT1G42540	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0379489441534949	no		strict2601_common6751_matched_additions
AT1G43700	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0707572896660325	no		strict2601_common6751_matched_additions
AT1G45207	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3901342584141319	no		strict2601_common6751_matched_additions
AT1G45474	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.12126608041535	no		strict2601_common6751_matched_additions
AT1G47670	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3560072002643727	no		strict2601_common6751_matched_additions
AT1G48470	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1598055327184849	no		strict2601_common6751_matched_additions
AT1G48630	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3595220967951939	no		strict2601_common6751_matched_additions
AT1G48990	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.22237767681186	no		strict2601_common6751_matched_additions
AT1G49540	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2998211049237171	no		strict2601_common6751_matched_additions
AT1G49650	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3444859917084326	no		strict2601_common6751_matched_additions
AT1G49720	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1302667039104106	no		strict2601_common6751_matched_additions
AT1G50460	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1196044394793867	no		strict2601_common6751_matched_additions
AT1G50770	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2531160261571352	no		strict2601_common6751_matched_additions
AT1G50820	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2960928008033737	no		strict2601_common6751_matched_additions
AT1G51500	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0605916032126178	no		strict2601_common6751_matched_additions
AT1G51590	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1635900690837758	no		strict2601_common6751_matched_additions
AT1G51760	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3884635879479704	no		strict2601_common6751_matched_additions
AT1G52150	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.130060485635071	no		strict2601_common6751_matched_additions
AT1G52240	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1133735685991815	no		strict2601_common6751_matched_additions
AT1G52400	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0133340376401748	no		strict2601_common6751_matched_additions
